word,tasa_freq
geared,1
gears,5
gee,28
geese,40
gelatin,0
gem,0
gems,1
gender,0
gene,16
general,109
general's,0
generalization,0
generalizations,0
generalize,0
generalized,0
generally,7
generals,0
generate,0
generated,0
generates,0
generating,0
generation,4
generations,1
generator,1
generators,0
generosity,0
generous,3
generously,0
genes,0
genetic,0
genetically,0
genetics,0
geneva,1
genial,0
genie,44
genital,0
genius,3
genoa,0
gentle,79
gentleman,24
gentleman's,0
gentlemen,14
gentleness,0
gently,120
gentry,0
genuine,1
genuinely,0
genus,0
geographer,0
geographers,0
geographic,0
geographical,0
geographically,0
geography,8
geologic,0
geological,0
geologist,1
geologists,4
geology,1
geometric,0
geometry,1
george,509
george's,20
georgia,7
georgie,4
geothermal,0
gerald,4
geraldine,53
geranium,0
gerbil,29
gerbils,11
germ,1
german,31
germanic,0
germans,10
germany,24
germany's,0
germinate,0
germs,11
gerry,8
gertie,5
gertrude,6
gesture,7
gestured,3
gestures,1
get,7714
gets,534
gettin',8
getting,907
gettysburg,0
ghana,0
ghastly,1
ghetto,0
ghost,162
ghostly,5
ghosts,34
giant,317
giants,54
gibraltar,1
gibson,1
giddy,0
gift,102
gifted,0
gifts,29
gigantic,2
giggle,15
giggled,31
giggling,3
gilbert,2
gilded,0
giles,2
gills,9
gilt,0
gin,1
gina,11
ginger,59
gingerbread,48
gingerly,1
ginny,28
giraffe,19
giraffes,13
girl,1400
girl's,49
girlfriend,8
girls,751
girls',7
git,12
give,1570
given,211
gives,185
giving,145
glacial,0
glacier,6
glaciers,4
glad,471
gladly,8
gladstone,3
gladys,13
glamorous,0
glance,25
glanced,67
glances,3
glancing,9
gland,0
glands,0
glare,7
glared,16
glaring,4
glass,323
glasses,145
glassy,0
glaze,0
glazed,2
gleam,5
gleamed,7
gleaming,5
glee,5
glen,18
glenn,5
glide,18
glided,7
glider,7
gliders,1
gliding,6
glimmer,0
glimpse,9
glimpsed,0
glimpses,0
glint,2
glistened,1
glistening,1
glitter,4
glittered,2
glittering,4
global,0
globe,62
globes,3
gloom,3
gloomily,4
gloomy,18
gloria,36
glorious,6
glory,5
gloss,0
glossary,3
glossy,2
glove,27
gloves,31
glow,29
glowed,14
glowing,20
glows,1
glucose,0
glue,28
glued,8
glycogen,0
gnarled,1
gnawing,2
go,7077
goal,29
goals,3
goat,155
goats,64
gobbled,2
goblin,70
goblins,2
god,132
god's,9
goddard,0
goddess,5
goddesses,0
godfrey,1
gods,38
goes,542
goggles,2
goin',21
going,3706
gold,445
golden,105
goldfish,55
golf,53
gollum,4
golly,69
gomez,38
gone,961
gong,6
gonna,48
good,4653
good-by,90
good-bye,71
good-looking,13
good-natured,1
good-sized,1
goodbye,12
goodly,0
goodman,2
goodness,63
goodnight,5
goods,48
goodwill,0
goodyear,0
goose,94
gophers,0
gordon,21
gorge,2
gorgeous,1
gorilla,14
gorillas,24
gosh,14
gospel,0
gossip,1
got,4405
gothic,0
gotta,19
gotten,86
gould,1
gourd,5
govern,0
governed,0
governess,1
governing,0
government,59
government's,0
governmental,0
governments,1
governor,14
governor's,0
governors,0
governs,0
gown,6
gowns,2
grab,49
grabbed,251
grabbing,10
grace,23
graceful,7
gracefully,2
gracious,4
grade,125
graded,0
grader,1
graders,6
grades,15
grading,0
gradual,0
gradually,12
graduate,3
graduated,6
graduates,0
graduating,0
graduation,9
graham,4
grain,71
grains,17
gram,38
grammar,5
grammatical,0
grams,0
gran,55
grand,57
grandchildren,10
granddaughter,4
grande,0
grandeur,0
grandfather,263
grandfather's,14
grandfathers,6
grandma,414
grandma's,27
grandmother,289
grandmother's,29
grandmothers,5
grandpa,467
grandpa's,37
grandparents,18
grandson,6
granite,2
granny,38
grant,18
granted,6
granting,0
grants,0
granules,0
grape,8
grapefruit,2
grapes,31
graph,17
graphic,0
graphics,0
graphite,0
graphs,3
grasp,9
grasped,5
grasping,3
grass,593
grasses,15
grasshopper,31
grasshoppers,10
grassland,0
grasslands,3
grassy,20
grate,0
grateful,21
gratefully,4
gratification,0
grating,0
gratitude,3
grave,11
gravel,19
gravely,4
graves,1
graveyard,3
gravitation,0
gravitational,0
gravity,20
gravy,3
gray,327
grayish,0
graze,6
grazed,2
grazing,4
grease,15
greased,2
greasy,0
great,1270
great-aunt,3
great-grandfather,21
great-uncle,2
greater,12
greatest,42
greatly,8
greatness,1
greece,10
greed,0
greedy,10
greek,19
greeks,10
green,1035
green's,7
greene,4
greenhouse,6
greenish,1
greenland,4
greens,8
greenwich,2
greet,14
greeted,25
greeting,12
greetings,2
greg,74
gregor,0
gregory,33
greta,10
gretchen,16
gretel,12
grew,502
grey,15
grid,8
grief,9
grievances,0
grieved,1
grim,9
grimly,8
grimy,0
grin,43
grind,10
grinding,15
grinned,95
grinning,35
grip,21
gripped,13
gripping,2
grips,0
gritty,2
grizzlies,4
grizzly,13
groan,6
groaned,39
groaning,3
groans,6
grocer,3
groceries,19
grocery,48
groom,2
groomed,0
grooming,1
groove,1
grooves,0
groping,1
gross,3
grotesque,0
grouch,4
ground,977
grounded,1
grounds,14
groundwater,0
group,354
group's,0
grouped,3
grouping,0
groupings,0
groups,125
grouse,0
grove,15
grover,2
groves,1
grow,919
growers,1
growing,276
growl,13
growled,50
growling,9
grown,150
grown-up,31
grown-ups,17
grownups,6
grows,141
growth,18
growths,0
grubs,4
gruff,8
grumble,6
grumbled,23
grumbling,5
grumpy,17
grunt,5
grunted,10
grunting,6
guam,0
guarantee,0
guaranteed,0
guarantees,0
guard,108
guarded,5
guardian,2
guardians,0
guarding,2
guards,38
guatemala,0
guess,590
guessed,39
guesses,4
guessing,1
guest,20
guests,30
guidance,3
guide,46
guided,8
guidelines,2
guides,5
guiding,1
guild,0
guilds,0
guilt,4
guilty,19
guinea,7
guitar,55
gulf,6
gull,27
gullies,0
gulls,19
gully,7
gulp,6
gulped,12
gum,52
gummy,0
gums,8
gun,215
gunpowder,0
guns,57
gurgi,1
gus,135
gust,2
gusts,1
gut,0
guts,4
gutter,5
guy,114
guys,95
gwen,48
gwydion,2
gym,41
gymnasium,4
gymnastics,0
gypsies,2
gypsum,0
gypsy,7
h,8
ha,88
habit,24
habitat,9
habitation,0
habitats,0
habits,6
habitual,0
hacked,0
had,13662
hades,0
hadn't,256
haggard,0
hai,4
hail,10
hailed,2
hair,688
haircut,5
hairless,0
hairs,24
hairy,10
haiti,1
hal,42
hale,5
half,516
half-circle,1
half-dozen,0
half-hour,0
half-past,3
half-way,1
halfway,60
hall,374
halley,0
halley's,0
halloween,17
halls,9
hallucinations,0
hallway,26
halo,0
halt,11
halted,3
halter,3
halting,0
halves,1
ham,70
hamburg,0
hamburger,18
hamburgers,12
hamilton,6
hamilton's,0
hamlet,0
hammer,81
hammered,7
hammering,4
hammers,7
hammock,3
hamper,1
hampshire,2
hampton,0
hams,1
hamster,9
hamsters,8
hancock,0
hand,1454
handbag,7
handbook,3
handed,167
handful,22
handfuls,3
handicap,1
handicapped,0
handicaps,0
handing,14
handkerchief,30
handkerchiefs,1
handle,155
handlebars,7
handled,3
handles,12
handling,3
handmade,2
hands,1036
handsome,33
handwriting,8
handwritten,0
handy,14
hang,154
hangar,2
hanged,1
hanger,1
hanging,113
hangs,9
hank,87
hannah,34
hannibal,0
hans,25
hansel,8
hanukkah,2
happen,436
happened,855
happening,134
happenings,2
happens,197
happier,16
happiest,7
happily,71
happiness,19
happy,1062
harassed,0
harbor,37
harbors,0
harbour,0
hard,1697
hard-boiled,2
hard-working,0
harden,1
hardened,2
hardening,0
hardens,1
harder,148
hardest,15
harding,0
hardly,255
hardness,0
hardship,2
hardships,0
hardware,12
hardwood,0
hardworking,0
hardy,4
hare,22
hares,1
harlem,8
harm,75
harmed,3
harmful,13
harming,1
harmless,9
harmonious,0
harmony,0
harness,20
harnessed,3
harold,11
harp,8
harper,14
harpoon,3
harriet,125
harris,13
harrison,9
harry,213
harry's,7
harsh,9
harshly,0
hart,10
hartford,0
harvard,1
harvest,12
harvested,5
harvesting,1
harvests,0
harvey,19
has,3159
hasn't,60
haste,5
hasten,0
hastened,1
hastily,7
hasty,1
hat,606
hatch,45
hatched,14
hatches,3
hatchet,4
hatching,1
hate,192
hated,101
hateful,1
hates,12
hath,0
hating,0
hatred,4
hats,69
hatter,4
haughty,0
haul,13
hauled,8
hauling,4
haunches,3
haunt,4
haunted,19
haunting,0
have,12785
haven,0
haven't,206
having,444
hawaii,15
hawaiian,3
hawk,55
hawkins,26
hawks,16
hawthorne,0
hay,60
hayes,5
haystack,3
hazard,0
hazardous,0
hazards,0
haze,2
hazel,4
hazy,1
he,41058
he'd,358
he'll,169
he's,935
head,2044
headache,10
headaches,2
headdress,0
headed,121
heading,36
headings,0
headlights,6
headline,10
headlines,4
headlong,1
headmaster,2
headquarters,5
heads,131
headway,0
heal,7
healed,1
healing,1
health,39
healthful,1
healthier,0
healthy,78
heap,21
heaped,3
heaps,15
hear,1312
heard,1475
hearing,97
hearings,0
hears,42
hearse,14
heart,314
heart's,0
heartbeat,2
hearth,7
heartily,3
hearts,20
hearty,1
heat,248
heated,21
heater,1
heaters,0
heath,2
heathen,0
heather,24
heating,5
heats,3
heave,5
heaved,4
heaven,16
heaven's,5
heavenly,2
heavens,16
heavier,20
heaviest,2
heavily,21
heaving,2
heavy,342
hebrew,0
hebrews,0
heck,11
hectares,0
hector,59
hedge,10
hedges,1
heed,0
heel,11
heels,34
heidi,9
height,17
heightened,0
heights,2
heir,1
heirs,0
held,682
helen,65
helena,5
helicopter,22
helicopters,2
helium,0
hell,27
hello,457
helmet,31
helmets,3
help,3302
helped,540
helper,37
helpers,19
helpful,34
helping,197
helpless,12
helplessly,4
helplessness,0
helps,332
hem,3
hemingway,0
hemisphere,5
hemispheres,0
hemlock,1
hemoglobin,0
hemp,0
hen,275
hence,0
henceforth,0
henderson,38
henri,0
henrietta,5
henry,532
henry's,28
hens,58
henson,7
her,14189
hera,1
herald,0
herb,1
herbert,73
herbie,28
herbs,4
hercules,8
herd,46
herded,1
herders,1
herding,0
herds,7
herdsmen,0
here,4731
here's,156
hereafter,0
hereditary,0
heredity,0
heritage,0
herman,74
hermes,1
hermit,6
hernando,2
hero,43
herodotus,0
heroes,9
heroic,1
heroin,3
heron,3
herpes,0
herr,4
herring,0
hers,37
herschel,0
herself,498
hesitant,0
hesitantly,0
hesitate,1
hesitated,33
hesitation,1
hester,2
heterogeneous,0
heterosexual,0
hetty,11
hey,291
hickory,8
hid,132
hidalgo,0
hidden,85
hide,329
hide-and-seek,7
hideous,1
hides,35
hiding,137
hierarchy,0
hieroglyphics,0
higgins,8
high,994
high-energy,0
high-grade,0
high-pitched,2
high-pressure,0
high-quality,0
high-school,4
high-speed,0
higher,176
highest,23
highland,2
highlands,0
highlights,0
highly,3
highness,2
highway,63
highways,10
hike,24
hiked,5
hiking,9
hilda,1
hill,568
hills,157
hillside,24
hillsides,0
hilltop,2
hilly,2
him,8847
himalayas,1
himself,1021
hind,24
hinder,0
hindered,0
hindu,1
hindus,0
hinge,0
hinged,0
hinges,4
hint,22
hints,3
hip,9
hippo,19
hippopotamus,11
hips,12
hire,17
hired,20
hires,1
hiring,1
hiroshima,0
his,18416
hispaniola,1
hiss,17
hissed,21
hissing,7
historian,0
historians,0
historic,0
historical,1
historically,0
histories,0
history,57
hit,597
hitch,6
hitched,10
hitching,5
hither,0
hitherto,0
hitler,5
hitler's,0
hits,51
hitting,42
hive,27
hives,2
hmm,7
hmmm,21
ho,1
hoarse,5
hobbies,1
hobbled,1
hobby,9
hockey,11
hoe,18
hoes,1
hog,10
hogan,2
hogs,5
hoist,1
hoisted,1
hold,601
holder,5
holders,0
holding,283
holdings,0
holds,55
hole,539
holes,190
holiday,12
holidays,10
holland,12
hollered,15
hollow,53
hollowed,3
hollows,1
holly,11
hollywood,5
holmes,11
holocaust,0
holy,11
homage,0
home,3710
homeland,0
homelands,0
homeless,2
homely,2
homemade,9
homeowners,0
homer,57
homer's,0
homes,198
homesick,9
homespun,0
homestead,0
hometown,1
homeward,3
homework,77
homily,3
hominid,0
hominids,0
homo,0
homogeneous,0
homosexual,0
honduras,0
honest,51
honestly,7
honesty,2
honey,180
honeybees,0
honeycomb,0
honeymoon,0
hong,14
honk,28
honking,2
honolulu,4
honor,31
honorable,2
honored,5
honoring,0
honors,1
honour,1
hood,23
hooded,2
hoods,2
hoof,7
hoofs,18
hook,70
hooked,16
hooks,11
hoop,15
hoops,4
hooray,16
hoot,53
hooted,10
hoover,0
hooves,7
hop,142
hope,356
hoped,125
hopeful,4
hopefully,9
hopeless,8
hopelessly,2
hopelessness,0
hopes,16
hopi,1
hoping,61
hopkins,0
hopped,92
hopping,32
hops,20
horace,10
hordes,0
horizon,15
horizons,0
horizontal,1
horizontally,0
hormone,0
hormones,0
horn,66
horned,16
hornets,3
horns,50
horny,1
horrible,28
horribly,2
horrid,1
horrified,5
horror,14
horrors,0
horse,711
horse's,21
horse-drawn,0
horseback,12
horseman,3
horsemen,1
horsepower,0
horses,321
horses',3
horseshoe,0
hose,38
hoses,3
hospitable,0
hospital,184
hospitality,0
hospitals,8
host,5
hostages,0
hostess,0
hostile,3
hostilities,0
hostility,0
hosts,0
hot,982
hotel,53
hotels,3
hotly,4
hotter,54
hottest,5
hound,40
hounds,3
hour,366
hour's,1
hourly,0
hours,303
house,4070
housed,0
household,10
households,0
housekeeper,9
housekeeping,0
houses,286
housewife,1
housewives,0
housework,6
housing,5
houston,6
hovered,1
hovering,2
how,6244
how's,22
howard,38
howdy,16
howe,2
however,186
howie,47
howl,28
howled,26
howling,15
hub,0
hubert,0
huck,10
huckleberry,3
huddle,2
huddled,14
hudson,13
hues,0
huey,31
huff,16
hug,80
huge,226
hugged,74
hugging,12
huggins,10
hugh,3
hughes,3
hugo,8
huh,42
hull,4
hulls,0
hum,32
human,81
humane,0
humanistic,0
humanitarian,0
humanity,0
humankind,0
humans,14
humble,3
humbly,1
humbug,0
humid,1
humidity,1
humiliating,2
humiliation,0
humility,0
hummed,10
humming,30
hummingbird,5
hummingbirds,2
humor,7
humorous,0
hump,9
humphrey,0
humps,2
humus,0
hunch,0
hunched,4
hundred,264
hundreds,102
hundredth,1
hung,223
hungarian,1
hungary,0
hunger,34
hungrily,2
hungry,434
huns,0
hunt,209
hunted,45
hunter,50
hunter's,2
hunters,50
hunting,94
hunts,8
hurled,1
hurling,0
huron,0
hurricane,7
hurricanes,2
hurried,203
hurriedly,9
hurries,3
hurry,351
hurrying,29
hurt,587
hurting,32
hurtling,0
hurts,38
husband,114
husband's,8
husbands,2
hush,27
hushed,4
husk,0
husky,13
hut,52
hutchinson,0
huts,7
hybrid,0
hyde,34
hydraulic,0
hydrocarbon,0
hydrocarbons,0
hydrochloric,0
hydroelectric,0
hydrogen,0
hydroxide,0
hygiene,0
hymn,2
hymns,0
hypnosis,0
hypnotic,0
hypnotized,0
hypothalamus,0
hypotheses,0
hypothesis,0
hypothetical,0
hysteria,0
hysterical,1
i,42064
i'd,644
i'll,2550
i'm,3057
i've,826
ian,8
ibo,0
icarus,7
ice,443
ice-cream,23
iceberg,0
icebergs,3
icebox,6
iceland,3
icicles,2
icy,23
id,0
ida,72
idaho,0
idaville,2
idea,691
ideal,4
idealistic,0
idealized,0
ideally,0
ideals,0
ideas,146
identical,0
identifiable,0
identification,1
identified,3
identifies,0
identify,5
identifying,0
identities,0
identity,0
ideological,0
ideology,0
idiot,3
idle,0
idly,1
idol,0
if,6614
igloo,3
igneous,0
ignited,0
ignition,1
ignorance,0
ignorant,5
ignore,8
ignored,20
ignores,0
ignoring,2
ii,10
iii,0
ike,1
iliad,0
ill,42
illegal,1
illegally,0
illinois,9
illness,6
illnesses,0
ills,0
illuminated,0
illuminating,0
illumination,0
illusion,3
illusions,0
illustrate,0
illustrated,0
illustrates,0
illustrating,0
illustration,0
illustrations,1
illustrator,1
image,9
imagery,0
images,2
imaginable,0
imaginary,13
imagination,24
imaginations,0
imaginative,0
imagine,120
imagined,16
imagining,2
imbalance,0
imitate,1
imitated,1
imitating,1
imitation,0
immature,0
immediate,2
immediately,29
immense,2
immensely,0
immersed,0
immigrant,0
immigrants,1
immigration,0
imminent,0
immoral,0
immortal,0
immortality,0
immune,0
immunity,0
impact,1
impaired,0
impairment,0
impartial,0
impassable,0
impatience,4
impatient,15
impatiently,25
impeachment,0
impending,0
imperative,1
imperfect,0
imperial,0
imperialism,0
impersonal,0
impetus,0
implanted,0
implement,0
implementation,0
implemented,0
implementing,0
implements,0
implication,0
implications,0
implicit,0
implied,0
implies,0
imply,0
import,0
importance,3
important,569
importantly,2
imported,0
importing,0
imports,0
impose,0
imposed,0
imposing,0
impossible,60
impoverished,0
impractical,0
impress,0
impressed,14
impression,10
impressions,0
impressive,1
imprint,0
imprinted,0
imprisoned,0
imprisonment,0
improbable,0
improper,0
improperly,0
improve,8
improved,4
improvement,0
improvements,0
improves,0
improving,0
impulse,1
impulses,0
impulsive,0
impurities,0
in,35743
23381,NA
inability,0
inaccessible,0
inaccurate,0
inactive,0
inadequate,0
inanimate,0
inappropriate,0
inaugural,0
inauguration,0
inborn,0
inca,1
incandescent,0
incapable,0
incas,1
incense,0
incentive,0
incentives,0
incessant,0
inch,49
inched,3
inches,109
incidence,0
incident,3
incidental,0
incidentally,0
incidents,0
incisors,0
inclination,0
incline,0
inclined,3
include,11
included,7
includes,3
including,14
income,4
incomes,0
incoming,0
incompatible,0
incompetence,0
incompetent,0
incomplete,0
incomprehensible,0
inconsistent,0
inconspicuous,0
inconvenience,0
inconvenient,0
incorporate,0
incorporated,0
incorrect,1
incorrectly,0
increase,3
increased,3
increases,0
increasing,0
increasingly,1
incredible,6
incredibly,0
incubator,1
incur,0
incurred,0
indeed,89
indefinite,0
indefinitely,0
indent,2
indented,2
independence,13
independent,5
independently,0
index,7
india,29
india's,0
indian,235
indian's,3
indiana,6
indianapolis,4
indians,199
indians',1
indicate,0
indicated,2
indicates,1
indicating,0
indication,0
indications,0
indicator,0
indicators,0
indies,4
indifference,0
indifferent,0
indigestion,0
indignant,1
indignantly,3
indignation,0
indigo,0
indirect,1
indirectly,0
indiscriminately,0
indispensable,0
indistinct,0
indistinguishable,0
individual,2
individual's,0
individualism,0
individuality,0
individualized,0
individually,0
individuals,0
indo-european,0
indonesia,0
indoor,4
indoors,20
induce,0
induced,0
induction,0
inductive,0
indulge,0
indulged,0
indus,0
industrial,1
industrialization,0
industrialized,0
industries,1
industrious,0
industry,2
ineffective,0
inefficient,0
inequality,0
inert,0
inertia,0
inevitable,1
inevitably,0
inexhaustible,0
inexpensive,0
inexperienced,0
infancy,0
infant,0
infant's,0
infantry,0
infants,0
infected,0
infection,1
infections,0
infectious,0
infer,0
inference,0
inferences,0
inferior,0
inferiority,0
infested,0
infinite,0
infinitely,0
inflammation,0
inflammatory,6
inflated,0
inflation,0
inflexible,0
inflict,0
inflicted,0
influence,5
influenced,0
influences,0
influencing,0
influential,0
influenza,1
influx,0
inform,0
informal,1
informally,0
information,78
informative,0
informed,3
informing,0
informs,0
infrared,0
infrequent,0
infrequently,0
ingenious,0
ingenuity,0
ingredient,0
ingredients,0
inhabit,0
inhabitants,0
inhabited,0
inhale,0
inhaled,0
inherent,0
inherit,0
inheritance,0
inherited,1
inhibit,0
inhibits,0
initial,2
initially,0
initials,4
initiate,0
initiated,0
initiation,1
initiative,0
inject,0
injected,0
injection,0
injections,0
injure,0
injured,9
injuries,1
injury,1
injustice,0
ink,24
inland,4
inlet,0
inlets,0
inmates,0
inn,29
innate,0
inner,13
innermost,0
inning,6
innkeeper,1
innocence,1
innocent,6
innocently,1
innovation,0
innovations,0
innovative,0
inns,0
innumerable,0
inorganic,0
input,0
inputs,0
inquire,0
inquired,8
inquiries,1
inquiring,0
inquiry,0
insane,3
insanity,0
inscribed,0
inscription,0
inscriptions,0
insect,33
insecticide,0
insecticides,0
insects,80
insecure,0
insecurity,0
inseparable,0
insert,0
inserted,1
inserting,0
insertion,0
inserts,0
inside,1233
insides,6
insight,0
insights,0
insignificant,0
insist,4
insisted,32
insistence,0
insisting,0
insofar,0
insoluble,0
inspect,2
inspected,3
inspecting,0
inspection,2
inspector,6
inspectors,0
inspiration,0
inspire,0
inspired,0
inspiring,0
instability,0
install,0
installation,0
installed,0
installing,0
installment,0
instance,23
instances,0
instant,28
instantaneous,0
instantly,12
instead,311
instinct,3
instinctive,0
instinctively,0
instincts,7
institute,2
instituted,0
institutes,0
institution,0
institutional,0
institutions,0
instruct,0
instructed,0
instructing,0
instruction,2
instructional,0
instructions,19
instructor,1
instructors,0
instrument,14
instrumental,0
instruments,22
insufficient,0
insulated,0
insulating,0
insulation,0
insulators,0
insulin,0
insult,5
insulted,2
insulting,1
insults,0
insurance,8
insure,0
insured,0
intact,0
intake,0
intangible,0
integral,0
integrated,0
integration,0
integrity,0
intellect,0
intellectual,0
intellectually,0
intellectuals,0
intelligence,2
intelligent,7
intelligently,0
intend,11
intended,8
intending,0
intense,1
intensely,0
intensified,0
intensity,0
intensive,0
intent,2
intention,5
intentional,0
intentionally,0
intentions,1
intently,5
interact,0
interacting,0
interaction,0
interactions,0
interchangeable,0
interchangeably,0
intercourse,0
interdependence,0
interdependent,0
interest,39
interested,84
interesting,102
interestingly,0
interests,5
interfere,1
interfered,0
interference,0
